transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,transaction_amount,payment_method,card_number,ingestion_timestamp,run_id
T0032064,C01565,P0804,2025-04-25,1,4206.67,4206.67,Credit Card,************8236,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032065,C08858,P0303,2025-03-26,5,4569.0,22845.0,Debit Card,************6101,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032066,C00384,P0921,2025-09-28,5,2821.25,14106.25,Cash,************8966,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032067,C01264,P0971,2024-11-06,1,4962.81,4962.81,Credit Card,************9178,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032068,C08451,P0682,2024-08-18,5,4249.47,21247.35,UPI,***************0441,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032069,C07591,P0552,2024-11-06,1,2743.21,2743.21,Credit Card,***************5199,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032070,C06923,P0519,2025-05-06,3,3072.45,9217.35,Debit Card,********1627,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032071,C09916,P0174,2025-05-14,2,796.61,1593.22,Credit Card,************1080,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032072,C05926,P0650,2024-08-24,5,2937.55,14687.75,Debit Card,************8785,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032073,C08609,P0213,2024-09-26,2,2687.09,5374.18,UPI,************3188,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032074,C07996,P0497,2025-11-08,4,2644.14,10576.56,Cash,************5353,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032075,C06133,P0064,2026-02-21,4,4680.8,18723.2,UPI,************5430,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032076,C01524,P0026,2025-02-14,3,4117.92,12353.76,UPI,************9488,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032077,C07016,P0647,2025-01-21,3,4401.42,13204.26,Debit Card,************4920,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032078,C04808,P0452,2026-04-20,1,1402.18,1402.18,Credit Card,***********9879,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032079,C06662,P0984,2025-02-11,4,4842.24,19368.96,UPI,***********3573,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032080,C02422,P0359,2025-01-14,2,3790.11,7580.22,UPI,************9551,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032081,C09127,P0348,2026-04-12,2,2236.56,4473.12,Debit Card,************3050,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032082,C00273,P0382,2026-06-10,2,4733.99,9467.98,Credit Card,********1308,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032083,C05230,P0034,2025-11-22,4,2492.9,9971.6,Credit Card,************7809,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032084,C06920,P0080,2026-07-03,5,4636.26,23181.3,Cash,***********4214,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032085,C03921,P0339,2025-08-16,3,1824.39,5473.17,Credit Card,********5184,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032086,C04470,P0578,2025-07-07,2,2257.28,4514.56,Credit Card,************6531,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032087,C04871,P0320,2024-08-20,3,4571.48,13714.44,Cash,************5006,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032088,C05300,P0117,2025-03-21,5,4499.96,22499.8,Debit Card,************5425,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032089,C08819,P0906,2026-02-23,5,102.21,511.05,Debit Card,*********1234,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032090,C07294,P0192,2025-06-09,5,1926.56,9632.8,UPI,************2121,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032091,C05255,P0290,2024-12-15,5,3814.47,19072.35,UPI,*********9832,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032092,C00859,P0792,2025-07-26,3,1378.88,4136.64,Cash,************4674,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032093,C03879,P0011,2025-05-10,3,509.09,1527.27,Credit Card,***************6114,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032094,C00459,P0932,2024-09-28,5,1973.76,9868.8,Debit Card,************1125,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032095,C02864,P0236,2026-06-09,1,2789.69,2789.69,Cash,************8630,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032096,C08481,P0960,2024-09-07,1,4333.19,4333.19,Credit Card,***************1780,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032097,C02261,P0536,2025-03-09,4,4657.59,18630.36,Credit Card,********9915,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032098,C08402,P0296,2025-01-30,2,3794.39,7588.78,Cash,***************4920,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032099,C05808,P0654,2026-05-04,5,1860.6,9303.0,Debit Card,************8337,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032100,C00257,P0457,2025-08-10,3,1061.89,3185.67,Debit Card,***************6278,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032101,C08241,P0706,2025-10-22,4,3270.17,13080.68,Credit Card,***********0735,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032102,C02542,P0671,2025-11-13,3,132.35,397.05,Credit Card,************0895,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032103,C04136,P0117,2024-12-09,1,4499.96,4499.96,Cash,************4471,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032104,C07619,P0137,2025-05-28,4,4502.55,18010.2,Credit Card,************0695,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032105,C04023,P0125,2025-09-06,2,4367.23,8734.46,UPI,************6858,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032106,C05259,P0223,2026-03-29,5,4414.07,22070.35,UPI,***********2756,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032107,C08180,P0316,2026-07-16,5,4667.62,23338.1,UPI,**********5622,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032108,C04473,P0427,2025-04-26,3,501.56,1504.68,UPI,********9929,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032109,C08589,P0219,2025-08-19,2,2632.65,5265.3,Credit Card,***********7089,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032110,C05704,P0020,2026-03-28,4,1882.4,7529.6,Credit Card,************7981,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032111,C08144,P0744,2024-09-24,2,3417.46,6834.92,UPI,*********5060,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032112,C03367,P0834,2026-07-05,3,4958.79,14876.37,Cash,************2605,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032113,C04338,P0156,2024-08-15,4,3075.81,12303.24,Cash,************0574,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032114,C08582,P0525,2026-06-30,2,1038.5,2077.0,Credit Card,**********3979,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032115,C01060,P0310,2025-09-19,2,395.56,791.12,UPI,*********8263,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032116,C00110,P0432,2026-03-14,4,3343.44,13373.76,Credit Card,*********0478,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032117,C06275,P0516,2025-07-12,2,4165.16,8330.32,Credit Card,************3955,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032118,C00522,P0851,2024-11-02,5,4942.97,24714.85,Debit Card,*********4675,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032119,C03159,P0796,2024-11-17,1,4688.94,4688.94,Credit Card,***************5644,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032120,C04501,P0355,2024-09-25,3,90.08,270.24,Credit Card,***************7571,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032121,C00368,P0640,2026-01-03,1,2359.04,2359.04,Debit Card,********3111,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032122,C01551,P0138,2025-09-09,1,269.71,269.71,UPI,********2151,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032123,C06930,P0880,2026-03-03,1,579.51,579.51,Cash,**********5310,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032124,C01068,P0312,2026-06-01,4,62.7,250.8,Debit Card,***********8376,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032125,C01508,P0519,2024-08-29,1,3072.45,3072.45,Credit Card,************6706,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032126,C07469,P0713,2026-01-26,2,95.87,191.74,Cash,***************3280,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032127,C09496,P0931,2025-12-31,2,4831.29,9662.58,Credit Card,************2348,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032128,C02106,P0366,2026-06-08,4,2533.88,10135.52,Credit Card,************3238,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032129,C09381,P0131,2026-07-13,1,4906.69,4906.69,Credit Card,************6856,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032130,C01545,P0699,2026-01-01,4,590.67,2362.68,Credit Card,************6133,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032131,C07652,P0583,2024-12-17,5,3372.36,16861.8,Debit Card,************9086,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032132,C03238,P0447,2026-03-25,4,1881.76,7527.04,Debit Card,********2282,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032133,C03645,P0802,2025-12-03,1,1830.24,1830.24,Debit Card,***************3122,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032134,C02721,P0966,2026-01-31,4,1786.54,7146.16,Credit Card,***********1850,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032135,C08055,P0288,2026-02-09,5,2087.64,10438.2,Credit Card,********0154,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032136,C02114,P0245,2025-05-01,2,1836.36,3672.72,Debit Card,************0010,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032137,C03135,P0955,2025-05-06,3,4121.92,12365.76,Debit Card,**********3690,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032138,C02615,P0453,2026-08-08,3,2178.07,6534.21,Credit Card,********3252,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032139,C05693,P0599,2025-02-11,3,904.65,2713.95,UPI,************6448,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032140,C03276,P0075,2025-03-06,4,3278.12,13112.48,UPI,**********2482,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032141,C06037,P0913,2025-07-26,3,1593.86,4781.58,Credit Card,********8943,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032142,C08997,P0761,2025-12-20,2,680.37,1360.74,Cash,************2674,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032143,C07767,P0907,2026-08-02,5,2577.85,12889.25,Credit Card,***********1584,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032144,C09925,P0594,2025-06-17,4,970.94,3883.76,Credit Card,************4562,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032145,C09711,P0160,2024-10-03,4,4309.18,17236.72,Cash,************3987,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032146,C03578,P0239,2026-05-04,4,1294.45,5177.8,Credit Card,***************4920,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032147,C02642,P0718,2024-10-31,2,1323.46,2646.92,UPI,***********2986,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032148,C05641,P0226,2026-07-24,3,2463.37,7390.11,UPI,**********5763,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032149,C04698,P0661,2025-02-27,4,3984.74,15938.96,Debit Card,************0557,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032150,C01129,P0288,2025-07-07,1,2087.64,2087.64,UPI,***************8752,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032151,C08716,P0696,2026-03-05,3,4623.85,13871.55,Cash,***********2350,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032152,C04744,P0766,2024-11-18,3,982.98,2948.94,UPI,**********9843,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032153,C07234,P0959,2025-01-27,5,1350.94,6754.7,Debit Card,************6280,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032154,C06286,P0198,2025-01-21,4,4788.56,19154.24,Credit Card,************6636,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032155,C02604,P0550,2025-11-26,3,2112.01,6336.03,Debit Card,************0907,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032156,C03045,P0916,2024-10-24,4,3498.98,13995.92,Cash,**********5274,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032157,C07042,P0750,2024-10-30,4,64.93,259.72,UPI,************7127,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032158,C02343,P0611,2025-07-19,1,2083.44,2083.44,Cash,*********7815,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032159,C01747,P0335,2025-06-08,2,3746.49,7492.98,Cash,************6504,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032160,C09224,P0169,2024-08-27,5,1333.0,6665.0,Debit Card,***********1678,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032161,C06246,P0100,2025-10-31,4,4177.04,16708.16,Debit Card,***********4490,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032162,C00129,P0151,2024-09-01,5,2392.27,11961.35,Debit Card,************8697,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032163,C07809,P0257,2025-01-08,5,3834.0,19170.0,Debit Card,***********2036,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032164,C05208,P0730,2026-05-20,2,3355.54,6711.08,Debit Card,***********8363,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032165,C08816,P0153,2025-03-15,3,4101.2,12303.6,Cash,************4221,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032166,C02403,P0958,2026-05-05,5,4380.31,21901.55,UPI,***********2638,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032167,C00412,P0334,2025-04-05,4,3174.25,12697.0,Debit Card,************6343,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032168,C04088,P0775,2026-05-27,4,4088.14,16352.56,Credit Card,************2323,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032169,C09339,P0599,2025-03-31,5,904.65,4523.25,Debit Card,************5736,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032170,C06981,P0682,2026-01-20,4,4249.47,16997.88,Credit Card,*********5460,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032171,C09197,P0336,2026-01-02,4,3813.83,15255.32,Cash,************2756,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032172,C04576,P0955,2025-01-22,4,4121.92,16487.68,Credit Card,************8537,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032173,C09801,P0770,2026-08-01,2,216.2,432.4,Cash,************3461,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032174,C01314,P0531,2024-09-12,1,2215.49,2215.49,Cash,***********1632,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032175,C01255,P1000,2026-01-28,2,2988.71,5977.42,Debit Card,*********0417,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032176,C06997,P0324,2024-10-27,3,546.8,1640.4,Credit Card,************3948,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032177,C06930,P0424,2025-04-25,4,2109.15,8436.6,Cash,***************7820,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032178,C04199,P0792,2025-05-12,5,1378.88,6894.4,Cash,**********7240,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032179,C02710,P0218,2026-07-03,2,807.31,1614.62,UPI,********4227,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032180,C02786,P0169,2025-05-09,1,1333.0,1333.0,Debit Card,************5276,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032181,C08151,P0038,2024-11-05,2,1294.5,2589.0,Cash,***********3471,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032182,C00424,P0767,2026-02-22,3,4056.92,12170.76,Credit Card,***********9710,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032183,C09866,P0254,2026-02-22,4,2484.15,9936.6,UPI,************3094,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032184,C01546,P0605,2025-08-09,1,4926.41,4926.41,UPI,***********7162,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032185,C01097,P0994,2025-02-27,1,3290.21,3290.21,Debit Card,************3413,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032186,C02486,P0905,2025-07-27,1,1691.4,1691.4,UPI,************1254,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032187,C05406,P0737,2026-02-02,3,2710.71,8132.13,Cash,************4117,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032188,C01707,P0822,2024-09-26,4,2464.88,9859.52,Cash,***********5079,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032189,C04006,P0317,2025-11-20,2,1232.09,2464.18,Debit Card,***********1404,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032190,C00427,P0110,2025-09-09,2,67.55,135.1,UPI,************1446,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032191,C06595,P0525,2026-03-24,2,1038.5,2077.0,Cash,***************2171,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032192,C09538,P0529,2025-12-15,2,465.18,930.36,UPI,***************6607,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032193,C06959,P0850,2025-11-29,4,3790.27,15161.08,UPI,********8175,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032194,C01783,P0384,2026-02-24,1,721.54,721.54,Cash,************0322,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032195,C03092,P0766,2026-05-13,1,982.98,982.98,Credit Card,************9386,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032196,C05845,P0106,2025-05-25,3,3043.91,9131.73,Cash,********8873,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032197,C06972,P0598,2024-10-01,3,657.06,1971.18,Cash,***************7859,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032198,C03420,P0145,2025-05-29,2,2131.21,4262.42,UPI,***********7326,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032199,C06237,P0987,2025-08-29,5,4269.49,21347.45,Cash,************0551,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032200,C05162,P0721,2024-10-12,3,3074.22,9222.66,Credit Card,********1946,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032201,C03177,P0041,2024-08-25,4,2202.09,8808.36,Debit Card,************5668,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032202,C06181,P0252,2026-05-09,2,4829.21,9658.42,UPI,***********1668,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032203,C02649,P0799,2024-08-09,5,4579.88,22899.4,UPI,*********5571,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032204,C03450,P0584,2025-02-22,2,2589.78,5179.56,Credit Card,*********1095,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032205,C08075,P0495,2025-06-29,2,467.43,934.86,Debit Card,********1332,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032206,C02352,P0810,2026-01-03,5,2775.68,13878.4,Credit Card,**********7038,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032207,C01393,P0027,2024-10-04,3,1375.32,4125.96,UPI,***********8845,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032208,C04703,P0405,2026-05-29,1,1652.67,1652.67,Debit Card,********6185,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032209,C08572,P0429,2026-02-24,5,694.07,3470.35,Debit Card,**********9223,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032210,C04932,P0810,2024-12-09,1,2775.68,2775.68,Cash,************9040,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032211,C03924,P0234,2025-01-25,5,1146.9,5734.5,Cash,************4950,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032212,C09478,P0926,2025-08-23,3,3538.44,10615.32,Credit Card,***********7105,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032213,C08921,P0438,2025-06-03,1,3824.9,3824.9,UPI,*********2254,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032214,C00226,P0878,2025-08-23,1,1295.91,1295.91,Debit Card,***************3040,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032215,C05460,P0937,2025-01-20,5,633.42,3167.1,Debit Card,************2391,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032216,C05392,P0290,2025-01-23,5,3814.47,19072.35,UPI,************2929,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032217,C03517,P0991,2026-04-25,5,2309.76,11548.8,Credit Card,**********3798,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032218,C04782,P0344,2024-12-19,1,758.43,758.43,UPI,***************8023,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032219,C06530,P0643,2025-05-30,5,3096.12,15480.6,Debit Card,************4268,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032220,C01788,P0802,2025-06-03,4,1830.24,7320.96,Credit Card,************4059,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032221,C01643,P0055,2025-09-01,2,1593.0,3186.0,UPI,***********3064,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032222,C09278,P0078,2026-06-22,5,4330.02,21650.1,UPI,************8592,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032223,C08863,P0571,2026-03-17,4,3729.37,14917.48,Credit Card,***********6166,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032224,C06945,P0514,2025-06-11,3,1716.98,5150.94,UPI,***********6462,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032225,C05217,P0408,2025-06-10,3,2268.96,6806.88,Cash,***********2676,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032226,C05355,P0984,2025-07-17,2,4842.24,9684.48,UPI,***********9221,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032227,C08533,P0871,2024-10-24,1,1969.61,1969.61,Cash,************2609,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032228,C07778,P0204,2024-09-02,5,3049.17,15245.85,Debit Card,************4799,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032229,C08051,P0217,2025-11-13,5,4463.3,22316.5,Credit Card,********1190,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032230,C04777,P0369,2026-06-30,2,620.09,1240.18,Credit Card,************3475,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032231,C00714,P0989,2025-02-14,1,3149.59,3149.59,UPI,********6349,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032232,C04118,P0999,2025-08-12,5,1106.43,5532.15,Credit Card,***********1392,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032233,C07809,P0309,2025-08-13,2,993.52,1987.04,Credit Card,************0832,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032234,C00557,P0882,2025-05-19,3,3119.95,9359.85,UPI,************6438,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032235,C02669,P0351,2026-03-22,1,4996.9,4996.9,UPI,************9304,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032236,C09924,P0404,2025-07-20,4,123.56,494.24,Cash,************5273,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032237,C04869,P0371,2026-04-22,2,3397.8,6795.6,Cash,************1481,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032238,C01777,P0896,2025-05-18,5,1300.77,6503.85,Cash,*********2080,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032239,C04826,P0959,2025-12-17,5,1350.94,6754.7,UPI,************0461,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032240,C08880,P0317,2024-12-02,5,1232.09,6160.45,UPI,************4676,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0032241,C03088,P0142,2024-08-21,1,4505.23,4505.23,Cash,************8231,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
