transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,transaction_amount,payment_method,card_number,ingestion_timestamp,run_id
T0022264,C05682,P0596,2024-09-29,2,2259.05,4518.1,Debit Card,4138008301847956875,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022265,C04727,P0536,2024-08-22,3,4657.59,13972.77,Debit Card,2239134553805801,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022266,C01393,P0977,2025-07-22,3,3186.46,9559.38,Credit Card,2581026709293789,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022267,C05143,P0737,2025-01-17,4,2710.71,10842.84,Credit Card,6506955311115902,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022268,C06684,P0917,2025-11-17,4,1536.31,6145.24,Cash,3536868292087282,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022269,C04212,P0333,2026-02-28,1,2728.03,2728.03,Debit Card,6011977188445103,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022270,C04366,P0608,2025-03-17,1,4028.13,4028.13,Cash,4795639100800,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022271,C02874,P0617,2025-02-09,3,4558.03,13674.09,Debit Card,4408924833230,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022272,C01267,P0195,2025-12-02,2,4182.81,8365.62,Debit Card,3574542149231111,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022273,C01436,P0849,2025-10-13,5,4487.8,22439.0,Cash,30547868795935,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022274,C08059,P0009,2025-12-26,4,2141.94,8567.76,Debit Card,3586435743115051,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022275,C06083,P0441,2024-08-19,2,943.06,1886.12,Cash,4868767373874558,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022276,C05111,P0615,2026-01-12,1,4395.9,4395.9,Cash,4330692574524193434,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022277,C09231,P0641,2024-10-26,2,1277.2,2554.4,Cash,6011824231594836,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022278,C02535,P0594,2026-07-12,2,970.94,1941.88,Cash,4081631564367880042,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022279,C03766,P0999,2024-10-13,3,1106.43,3319.29,UPI,630466514993,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022280,C08432,P0610,2025-09-17,2,2020.89,4041.78,Cash,4104229000910317,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022281,C01187,P0894,2026-01-02,5,4246.55,21232.75,Debit Card,4810471842829264,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022282,C07119,P0482,2026-04-28,1,4624.56,4624.56,UPI,4661013486134558577,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022283,C03671,P0672,2024-09-05,5,592.54,2962.7,Debit Card,3528592255340294,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022284,C07330,P0443,2025-05-13,5,759.09,3795.45,Credit Card,6011290577270821,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022285,C09854,P0944,2025-11-03,3,315.38,946.14,UPI,4806501787154957601,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022286,C01460,P0748,2026-06-09,3,2338.77,7016.31,Credit Card,347669947954354,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022287,C08614,P0979,2025-04-30,5,4684.86,23424.3,UPI,4885502102120610115,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022288,C06322,P0838,2025-08-07,2,2197.85,4395.7,Cash,213117113361831,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022289,C07155,P0114,2024-08-19,5,4524.45,22622.25,Debit Card,4455190375180248,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022290,C05264,P0372,2025-05-18,3,4032.71,12098.13,Credit Card,180073084971034,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022291,C01921,P0522,2026-06-14,4,3407.62,13630.48,Credit Card,4816909998269508,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022292,C04388,P0664,2026-01-14,5,249.26,1246.3,Credit Card,2285589480067358,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022293,C00237,P0745,2025-08-09,1,4499.5,4499.5,UPI,675990025370,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022294,C04997,P0420,2024-10-29,1,3975.83,3975.83,Cash,3506042235111916,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022295,C07369,P0591,2024-08-09,4,731.59,2926.36,Debit Card,2563478211734499,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022296,C04306,P0707,2025-08-26,5,1462.81,7314.05,UPI,4932129302881,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022297,C04987,P0402,2026-04-23,2,2724.07,5448.14,UPI,4458113693713,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022298,C02265,P0914,2026-04-21,2,1073.99,2147.98,Debit Card,4495073933991121130,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022299,C08075,P0727,2024-10-06,3,1371.62,4114.86,UPI,4972792772324065,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022300,C01012,P0858,2026-03-04,4,969.4,3877.6,Cash,2265515152940642,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022301,C00211,P0113,2025-04-04,2,97.87,195.74,Credit Card,343810641710387,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022302,C00608,P0456,2025-12-06,5,2006.55,10032.75,Credit Card,4474416545288083509,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022303,C08552,P0280,2025-07-24,4,502.07,2008.28,UPI,3539079260964844,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022304,C08737,P0313,2025-10-31,5,2955.34,14776.7,Cash,6011265892864573,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022305,C09065,P0654,2026-03-24,5,1860.6,9303.0,Debit Card,676300037501,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022306,C07329,P0682,2025-01-17,1,4249.47,4249.47,Credit Card,3596669596913414,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022307,C01622,P0594,2025-08-08,5,970.94,4854.7,Debit Card,4288613663040199,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022308,C04638,P0487,2024-11-02,5,2335.63,11678.15,UPI,4970830958175372478,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022309,C06377,P0707,2025-07-19,2,1462.81,2925.62,Cash,4127920952949,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022310,C02792,P0986,2026-02-18,2,2759.19,5518.38,Cash,378935895490531,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022311,C04291,P0672,2026-04-28,3,592.54,1777.62,Cash,4381217943988882,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022312,C04175,P0723,2025-11-16,5,2034.12,10170.6,Cash,4531884235216287,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022313,C04036,P0973,2025-10-20,1,3571.4,3571.4,UPI,3570718268077147,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022314,C03482,P0301,2025-10-27,1,833.97,833.97,Debit Card,4290818634138362,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022315,C04300,P0348,2026-08-05,3,2236.56,6709.68,Debit Card,4789526344589108860,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022316,C09910,P0114,2025-01-10,5,4524.45,22622.25,Credit Card,3581896381240060,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022317,C03962,P0438,2025-01-16,5,3824.9,19124.5,Credit Card,4442750339339283,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022318,C00589,P0075,2025-06-19,1,3278.12,3278.12,Credit Card,4310028361875758,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022319,C07871,P0987,2024-11-26,2,4269.49,8538.98,Credit Card,3573498809065284,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022320,C04715,P0123,2026-06-17,5,4657.54,23287.7,Credit Card,3566262267859078,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022321,C09618,P0530,2024-12-19,2,2274.13,4548.26,Debit Card,379853850624441,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022322,C00781,P0305,2025-01-08,1,4666.63,4666.63,Credit Card,3546156772402926,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022323,C07550,P0929,2024-11-24,5,1663.63,8318.15,Cash,4276840914080076704,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022324,C09714,P0718,2025-03-11,4,1323.46,5293.84,UPI,371559326703143,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022325,C06502,P0857,2025-11-23,4,1811.27,7245.08,Debit Card,213147762084640,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022326,C06541,P0164,2026-05-11,2,710.03,1420.06,Debit Card,213167475826574,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022327,C07225,P0256,2024-08-26,2,4969.89,9939.78,Cash,4368656643032797,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022328,C03978,P0003,2025-03-13,2,3716.31,7432.62,UPI,180049936983625,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022329,C01022,P0739,2025-12-13,5,2261.4,11307.0,Credit Card,4987792214177,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022330,C01450,P0687,2026-02-01,5,1803.72,9018.6,Cash,560692939609,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022331,C07020,P0522,2026-04-19,5,3407.62,17038.1,Credit Card,4937006123918036,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022332,C00383,P0005,2025-10-08,4,1132.26,4529.04,Credit Card,4012795345983210,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022333,C07957,P0356,2026-07-25,2,3738.6,7477.2,Debit Card,6011174069149935,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022334,C01366,P0327,2025-11-10,1,3291.17,3291.17,Debit Card,581631327862,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022335,C00480,P0399,2026-06-23,3,1118.96,3356.88,UPI,6011280695288375,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022336,C08416,P0091,2024-09-26,4,3304.0,13216.0,UPI,4232118415221986940,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022337,C05056,P0048,2025-01-08,3,4649.04,13947.12,UPI,213117716482067,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022338,C08574,P0674,2024-12-23,5,2399.22,11996.1,Credit Card,4260431065864815,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022339,C04803,P0961,2025-04-18,2,4068.85,8137.7,Credit Card,4483575792886,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022340,C06920,P0489,2025-10-16,2,3241.1,6482.2,Cash,4899767656565,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022341,C07868,P0860,2024-08-23,1,1269.93,1269.93,Cash,6591370540261921,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022342,C05721,P0071,2025-10-09,5,991.53,4957.65,Cash,588278699073,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022343,C08660,P0028,2026-03-21,3,4388.02,13164.06,Debit Card,6531511240838756,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022344,C02166,P0690,2026-04-17,2,3867.31,7734.62,Cash,4106093143071181,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022345,C00735,P0255,2026-01-08,5,788.53,3942.65,UPI,38290848155043,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022346,C02580,P0207,2025-01-21,5,3402.87,17014.35,UPI,341149808109725,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022347,C01179,P0482,2026-06-17,2,4624.56,9249.12,Debit Card,060428968659,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022348,C09371,P0725,2025-10-17,3,4682.34,14047.02,UPI,4659931917145376859,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022349,C07303,P0918,2025-05-26,2,4253.44,8506.88,Debit Card,213124250284453,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022350,C04754,P0029,2025-05-29,1,3294.42,3294.42,Credit Card,180062468558848,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022351,C09534,P0152,2026-07-21,4,469.74,1878.96,Debit Card,3532075642501483,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022352,C06762,P0120,2024-12-16,3,3759.91,11279.73,Cash,4330573171207607,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022353,C08535,P0016,2025-07-13,4,1001.83,4007.32,Debit Card,3528944619399716,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022354,C04688,P0757,2025-09-14,4,4354.62,17418.48,Credit Card,6529755543292583,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022355,C02708,P0311,2025-09-16,5,4674.53,23372.65,UPI,3595243590786852,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022356,C09505,P0192,2025-12-18,3,1926.56,5779.68,Credit Card,348172534347545,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022357,C05532,P0422,2025-07-13,2,2285.2,4570.4,Cash,3561949518092039,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022358,C07815,P0266,2025-06-02,2,2989.37,5978.74,UPI,30255984709042,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022359,C03540,P0713,2025-10-24,5,95.87,479.35,Credit Card,4008385057129,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022360,C09382,P0451,2024-11-11,4,2148.87,8595.48,UPI,4990583969359750,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022361,C02169,P0331,2024-10-13,4,3388.07,13552.28,Debit Card,4354924413142609689,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022362,C02973,P0202,2026-06-10,2,4741.4,9482.8,Debit Card,060469811974,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022363,C00028,P0547,2026-05-30,5,2703.47,13517.35,Credit Card,180010698666568,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022364,C08316,P0695,2025-05-08,4,258.23,1032.92,Debit Card,38093477499488,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022365,C07146,P0651,2025-07-10,4,1442.71,5770.84,Cash,213136313088630,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022366,C00352,P0401,2026-08-03,3,4299.11,12897.33,Cash,5263653129041171,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022367,C07153,P0296,2025-10-27,4,3794.39,15177.56,Credit Card,4108334316076072911,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022368,C00246,P0770,2024-08-19,3,216.2,648.6,Cash,4652032607110653,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022369,C01464,P0921,2026-06-25,5,2821.25,14106.25,UPI,4145898075790,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022370,C03478,P0046,2025-03-22,2,4769.82,9539.64,Cash,2558736786392234,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022371,C08558,P0973,2025-05-02,3,3571.4,10714.2,Credit Card,30585436503191,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022372,C01828,P0625,2024-09-15,2,3310.73,6621.46,Cash,4810234565248,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022373,C01142,P0238,2025-08-05,4,3529.13,14116.52,Debit Card,4571806566542891256,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022374,C00928,P0612,2025-06-05,3,2895.76,8687.28,Cash,348999918393368,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022375,C00171,P0112,2024-12-04,1,2237.09,2237.09,UPI,3508849261540224,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022376,C08445,P0080,2026-01-11,2,4636.26,9272.52,Cash,577302481152,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022377,C00618,P0237,2026-05-28,2,4983.33,9966.66,Credit Card,4203714359156703,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022378,C05577,P0607,2026-08-01,3,2792.41,8377.23,Cash,4119252268176143,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022379,C04899,P0355,2024-08-28,1,90.08,90.08,UPI,675991795617,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022380,C08544,P0981,2025-12-26,2,62.24,124.48,Credit Card,30594328404054,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022381,C04954,P0538,2024-09-23,5,4591.11,22955.55,UPI,30209924576938,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022382,C05314,P0739,2026-04-27,1,2261.4,2261.4,UPI,574745345490,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022383,C05677,P0844,2025-10-13,1,4647.39,4647.39,Credit Card,6506599148482539,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022384,C00030,P0720,2026-02-07,1,3388.29,3388.29,Debit Card,213194522887169,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022385,C03074,P0499,2025-12-11,3,2073.41,6220.23,Credit Card,4963087120291905,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022386,C07276,P0853,2025-09-19,2,533.54,1067.08,Credit Card,4362765499792813502,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022387,C06377,P0714,2025-08-05,2,1458.58,2917.16,Cash,30076966229811,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022388,C03863,P0058,2024-08-19,3,154.12,462.36,Cash,4308838963022318,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022389,C04812,P0113,2026-04-25,3,97.87,293.61,Credit Card,4078490565276088,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022390,C01382,P0976,2026-05-19,1,2100.41,2100.41,Debit Card,30571353675345,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022391,C08037,P0484,2025-03-31,3,2226.83,6680.49,Debit Card,379267944401072,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022392,C05984,P0882,2025-05-24,4,3119.95,12479.8,Debit Card,4433519998810400,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022393,C05036,P0927,2026-02-15,5,3774.01,18870.05,Debit Card,4514365003465042,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022394,C00495,P0202,2025-07-13,2,4741.4,9482.8,Debit Card,180037371489000,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022395,C02162,P0776,2026-04-29,3,3009.69,9029.07,UPI,180033420310453,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022396,C06363,P0108,2026-05-23,1,2468.23,2468.23,Credit Card,4396377784857324,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022397,C01609,P0729,2024-12-03,3,3285.73,9857.19,Debit Card,3520193806322531,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022398,C04906,P0183,2026-03-03,5,3750.2,18751.0,Cash,630482439902,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022399,C07635,P0035,2024-12-23,1,592.76,592.76,Debit Card,2292880945886081,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022400,C03649,P0015,2025-11-29,2,2782.6,5565.2,Cash,4552769422600654,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022401,C09006,P0430,2025-02-04,4,4785.29,19141.16,UPI,374648118224017,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022402,C07652,P0008,2026-05-04,1,4353.04,4353.04,Cash,3563714507361698,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022403,C02504,P0882,2026-05-10,3,3119.95,9359.85,UPI,6011930605893934,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022404,C05763,P0862,2026-03-14,3,3930.26,11790.78,Debit Card,376316473435903,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022405,C01426,P0273,2026-06-17,4,754.07,3016.28,Debit Card,676204263427,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022406,C03946,P0590,2026-02-15,1,1891.47,1891.47,UPI,4618596860291,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022407,C00308,P0229,2026-01-25,3,100.25,300.75,Debit Card,676226602040,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022408,C07866,P0707,2024-08-10,3,1462.81,4388.43,Credit Card,675988803333,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022409,C06228,P0061,2026-05-18,4,4531.83,18127.32,UPI,180018763879651,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022410,C02962,P0980,2026-05-25,2,4753.76,9507.52,Cash,4309758848924,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022411,C05720,P0497,2026-04-24,1,2644.14,2644.14,Cash,6503510363017069,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022412,C03669,P0620,2026-02-27,5,1166.08,5830.4,UPI,376381649776978,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022413,C03246,P0935,2026-01-21,3,3384.26,10152.78,Cash,3582850198573774,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022414,C03075,P0177,2024-09-30,3,2356.33,7068.99,Cash,180046877134259,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022415,C04213,P0595,2024-12-12,5,632.92,3164.6,Cash,5346867655376667,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022416,C01362,P0593,2025-05-24,3,4804.57,14413.71,Credit Card,4367507559655603,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022417,C02047,P0267,2025-04-04,1,1195.81,1195.81,Credit Card,371771759914663,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022418,C03963,P0855,2025-12-22,3,1665.56,4996.68,Debit Card,343312144910663,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022419,C04088,P0512,2026-04-02,1,431.97,431.97,UPI,4568084300921632,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022420,C08274,P0643,2026-01-27,2,3096.12,6192.24,Debit Card,4296441036412808,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022421,C07281,P0599,2025-11-27,5,904.65,4523.25,Credit Card,4160785692901865,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022422,C03285,P0921,2026-01-19,4,2821.25,11285.0,Credit Card,213199707875392,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022423,C00011,P0664,2025-07-06,5,249.26,1246.3,Credit Card,6573219308847011,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022424,C04828,P0803,2025-02-12,4,538.11,2152.44,Credit Card,4566531298448939,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022425,C08683,P0585,2025-02-13,5,756.76,3783.8,UPI,6570711287339815,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022426,C03000,P0164,2026-05-24,1,710.03,710.03,Credit Card,4206842514139580659,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022427,C03647,P0674,2025-12-28,5,2399.22,11996.1,Cash,3567914747089861,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022428,C01768,P0796,2024-10-14,2,4688.94,9377.88,Credit Card,30112261897083,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022429,C06035,P0853,2026-01-04,4,533.54,2134.16,Debit Card,4745974765121,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022430,C07116,P0949,2025-01-22,4,459.22,1836.88,Cash,2295660758385729,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022431,C06890,P0258,2025-05-02,1,2636.73,2636.73,Cash,4066656388383,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022432,C08953,P0733,2024-09-25,5,3092.4,15462.0,Cash,4896629629449405988,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022433,C00162,P0163,2025-11-11,3,2809.16,8427.48,Credit Card,4781784969652,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022434,C05813,P0609,2026-04-30,3,4427.02,13281.06,Debit Card,378511918373275,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022435,C05743,P0056,2026-04-02,1,4503.09,4503.09,Debit Card,180043069731786,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0022436,C09803,P0423,2025-05-24,3,1727.71,5183.13,Debit Card,3564460014022519,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
